eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,test_eplenmean,test_eprewmean
86.79,0.5799999833106995,76.87,-1.1100000143051147,993.0,0.01027281116694212,0.1371866911649704,2.4879539012908936,-0.019590305164456367,0.07993566244840622,0.5588324666023254,37.0,9472.0,613.1180102140006,606208.0,81.59,-1.2400000095367432
83.85,0.5,83.63,-1.2300000190734863,997.0,0.01239997148513794,0.1661783903837204,2.477696418762207,-0.019810855388641357,0.1028841957449913,0.5085185468196869,38.0,9728.0,629.5842860940002,622592.0,78.07,-1.2100000381469727
83.74,0.36000001430511475,78.86,-1.059999942779541,996.0,0.010283445939421654,0.1379191130399704,2.4652016162872314,-0.020611628890037537,0.09763219952583313,0.6592218577861786,39.0,9984.0,646.0656285290006,638976.0,78.68,-0.9200000166893005
81.85,0.5600000023841858,71.91,-0.8199999928474426,985.0,0.011996631510555744,0.1611328125,2.4712932109832764,-0.020775487646460533,0.09164714068174362,0.5768688321113586,40.0,10240.0,662.7310366250003,655360.0,83.3,-0.6600000262260437
82.66,0.18000000715255737,79.28,-1.1200000047683716,992.0,0.013127021491527557,0.1790568083524704,2.457702398300171,-0.020827574655413628,0.0886109471321106,0.4962191581726074,41.0,10496.0,679.2732181800002,671744.0,80.34,-0.8500000238418579
84.42,0.30000001192092896,81.51,-1.3899999856948853,991.0,0.012548810802400112,0.1767578125,2.4562807083129883,-0.021456338465213776,0.10078579187393188,0.5042956471443176,42.0,10752.0,695.8373861800001,688128.0,81.3,-1.4600000381469727
85.09,0.6200000047683716,81.53,-1.0800000429153442,1001.0,0.012890570797026157,0.1730753630399704,2.4492709636688232,-0.022391268983483315,0.07984285801649094,0.5827958881855011,43.0,11008.0,712.2378687710006,704512.0,77.26,-0.699999988079071
85.52,0.36000001430511475,81.62,-1.6200000047683716,991.0,0.012753824703395367,0.1583455353975296,2.433232545852661,-0.02309495396912098,0.08578571677207947,0.5629196166992188,44.0,11264.0,728.8077699559999,720896.0,81.15,-1.0399999618530273
81.75,0.44999998807907104,80.46,-1.090000033378601,999.0,0.011800513602793217,0.15606689453125,2.4183385372161865,-0.021909629926085472,0.09215670078992844,0.5683890879154205,45.0,11520.0,745.2498639300002,737280.0,87.41,-0.7400000095367432
83.77,0.5899999737739563,83.86,-1.0399999618530273,986.0,0.01201301347464323,0.159423828125,2.4097301959991455,-0.02581016905605793,0.0786227434873581,0.6204983592033386,46.0,11776.0,761.8920255210005,753664.0,79.99,-0.9800000190734863
84.83,0.6800000071525574,79.17,-0.8999999761581421,989.0,0.013101700693368912,0.1667683869600296,2.3935341835021973,-0.024744980037212372,0.08123338967561722,0.6006079614162445,47.0,12032.0,778.4926641800002,770048.0,94.17,-0.6800000071525574
87.16,0.7400000095367432,84.28,-1.149999976158142,995.0,0.01603156328201294,0.1980183869600296,2.335803747177124,-0.023922136053442955,0.10681264847517014,0.6108200252056122,48.0,12288.0,794.9845601010002,786432.0,84.7,-0.8299999833106995
88.3,0.8100000023841858,80.82,-2.0799999237060547,994.0,0.012802962213754654,0.1664632111787796,2.3487870693206787,-0.02246614545583725,0.08173203468322754,0.6378039419651031,49.0,12544.0,811.4999851860002,802816.0,80.0,-0.9100000262260437
82.76,0.949999988079071,81.67,-0.7699999809265137,988.0,0.015468839555978775,0.1953938752412796,2.3290889263153076,-0.01890718936920166,0.0930917039513588,0.5377798676490784,50.0,12800.0,828.1180225950002,819200.0,81.35,-1.0199999809265137
88.62,0.75,84.2,-0.5199999809265137,989.0,0.012945681810379028,0.1725870817899704,2.3267626762390137,-0.024864817038178444,0.06840883940458298,0.5825389623641968,51.0,13056.0,844.7313910410003,835584.0,83.11,-1.2699999809265137
81.66,1.0800000429153442,81.28,-1.3799999952316284,999.0,0.015951672568917274,0.2032267302274704,2.269829273223877,-0.024924268946051598,0.07179876416921616,0.6524286866188049,52.0,13312.0,861.1668052499999,851968.0,76.24,-0.6600000262260437
86.22,1.3200000524520874,80.03,-0.5,997.0,0.015679089352488518,0.1983235627412796,2.2958199977874756,-0.02281270921230316,0.07013935595750809,0.6213696300983429,53.0,13568.0,877.6209060500005,868352.0,79.9,-0.3100000023841858
89.61,0.949999988079071,77.37,-1.0700000524520874,996.0,0.015181251801550388,0.1958821564912796,2.2822136878967285,-0.024150187149643898,0.09046591073274612,0.5471921265125275,54.0,13824.0,894.106705833,884736.0,81.9,-0.7200000286102295
92.84,0.8100000023841858,83.79,-0.6700000166893005,994.0,0.015461399219930172,0.1969197541475296,2.2973012924194336,-0.02255072258412838,0.08198010921478271,0.5475850999355316,55.0,14080.0,910.6242321950003,901120.0,81.84,-0.5199999809265137
87.17,0.7799999713897705,88.54,-0.8700000047683716,993.0,0.015172985382378101,0.1925048828125,2.2784461975097656,-0.024309905245900154,0.07790994644165039,0.568299800157547,56.0,14336.0,927.1593023550004,917504.0,84.23,-0.6100000143051147
88.6,1.1100000143051147,80.9,-0.6700000166893005,990.0,0.01586478389799595,0.20452880859375,2.288163900375366,-0.023533344268798828,0.08107700943946838,0.5289965867996216,57.0,14592.0,943.7365735210005,933888.0,93.5,-0.699999988079071
93.02,1.100000023841858,83.92,-1.4199999570846558,991.0,0.015026670880615711,0.1936442106962204,2.2771456241607666,-0.022336462512612343,0.08086061477661133,0.6117764115333557,58.0,14848.0,960.2947963699999,950272.0,92.54,-0.8700000047683716
87.38,1.4900000095367432,82.43,-0.8199999928474426,994.0,0.015021798200905323,0.1938883513212204,2.264310359954834,-0.02480687014758587,0.06802550703287125,0.6041415929794312,59.0,15104.0,976.8105221180003,966656.0,82.35,-1.0499999523162842
