eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,test_eplenmean,test_eprewmean
79.25,0.5600000023841858,80.15,-1.0199999809265137,983.0,0.00888599269092083,0.1165568009018898,2.5733585357666016,-0.013635528273880482,0.07432352006435394,0.43460536003112793,27.0,6912.0,452.12372695700105,442368.0,83.71,-1.9600000381469727
83.16,0.3799999952316284,82.79,-0.8199999928474426,989.0,0.01065270509570837,0.1404011994600296,2.553440570831299,-0.01353312935680151,0.07589428871870041,0.3969789743423462,28.0,7168.0,468.72333353700014,458752.0,81.47,-0.8700000047683716
79.41,0.27000001072883606,80.99,-1.159999966621399,982.0,0.012370186857879162,0.1689656525850296,2.5467846393585205,-0.013607594184577465,0.0906338170170784,0.39470791816711426,29.0,7424.0,485.4360983360002,475136.0,79.77,-0.6899999976158142
84.61,0.25,81.53,-1.4800000190734863,990.0,0.009263548068702221,0.118896484375,2.5484602451324463,-0.018824035301804543,0.11792267113924026,0.38705092668533325,30.0,7680.0,502.00905217200125,491520.0,82.89,-0.8299999833106995
81.8,0.5699999928474426,79.75,-1.409999966621399,983.0,0.01007096003741026,0.1388753205537796,2.5413272380828857,-0.017858140170574188,0.07667111605405807,0.3314927816390991,31.0,7936.0,518.6969512790001,507904.0,80.4,-0.47999998927116394
87.1,0.029999999329447746,83.55,-0.7099999785423279,991.0,0.011104320175945759,0.14617919921875,2.5362260341644287,-0.01809343881905079,0.10483774542808533,0.41643041372299194,32.0,8192.0,535.2550934890005,524288.0,78.22,-1.3600000143051147
82.39,0.3199999928474426,84.84,-1.5199999809265137,990.0,0.009118367917835712,0.11993408203125,2.5469589233398438,-0.01880148984491825,0.08746558427810669,0.4215492010116577,33.0,8448.0,551.8314889829999,540672.0,80.22,-0.8399999737739563
81.88,0.5,79.84,-0.8600000143051147,991.0,0.009739457629621029,0.1262613981962204,2.5351338386535645,-0.019758468493819237,0.07705818116664886,0.4193943738937378,34.0,8704.0,568.3913796020006,557056.0,81.61,-0.75
85.95,0.5799999833106995,76.6,-0.5699999928474426,996.0,0.010857176035642624,0.147216796875,2.527125120162964,-0.02160950005054474,0.10155883431434631,0.4357825517654419,35.0,8960.0,584.8722683380001,573440.0,86.03,-0.5299999713897705
83.68,0.36000001430511475,81.86,-1.190000057220459,991.0,0.010865413583815098,0.1431884765625,2.5146567821502686,-0.023747101426124573,0.1049448624253273,0.37077611684799194,36.0,9216.0,601.4246814110011,589824.0,82.39,-1.190000057220459
86.29,0.46000000834465027,81.07,-0.6399999856948853,984.0,0.011195323430001736,0.146240234375,2.5161890983581543,-0.021681232377886772,0.09430735558271408,0.4602840542793274,37.0,9472.0,618.1049463100007,606208.0,78.95,-0.8299999833106995
81.54,0.949999988079071,86.69,-0.6700000166893005,985.0,0.011253011412918568,0.1438395231962204,2.5085504055023193,-0.020638220012187958,0.06824565678834915,0.42904967069625854,38.0,9728.0,634.777038829001,622592.0,85.73,-0.6499999761581421
85.13,0.6800000071525574,84.61,-1.0800000429153442,990.0,0.011608359403908253,0.1479695588350296,2.5111799240112305,-0.020774608477950096,0.07525608688592911,0.4196056127548218,39.0,9984.0,651.3575213920012,638976.0,82.45,-0.3700000047683716
85.43,0.5299999713897705,85.75,-0.5099999904632568,996.0,0.013862776570022106,0.1778767853975296,2.4761435985565186,-0.020720353350043297,0.08012513071298599,0.4218202829360962,40.0,10240.0,667.8310709720008,655360.0,84.83,-0.38999998569488525
88.31,0.9300000071525574,82.04,-0.33000001311302185,989.0,0.012421504594385624,0.16241455078125,2.4804224967956543,-0.022025899961590767,0.05333385989069939,0.38523679971694946,41.0,10496.0,684.4201696780001,671744.0,78.5,-0.800000011920929
84.78,1.0399999618530273,86.72,-0.4300000071525574,979.0,0.012141398154199123,0.16448974609375,2.4547815322875977,-0.024221712723374367,0.055959805846214294,0.39668554067611694,42.0,10752.0,701.1835755880002,688128.0,79.07,0.1899999976158142
84.67,1.2799999713897705,75.83,-0.49000000953674316,986.0,0.01374617125838995,0.1787516325712204,2.470583915710449,-0.02163606882095337,0.08127216249704361,0.3316226005554199,43.0,11008.0,717.8229415330006,704512.0,81.28,-0.2800000011920929
89.72,1.100000023841858,82.8,-0.2199999988079071,991.0,0.014725557528436184,0.19268798828125,2.4370486736297607,-0.022114194929599762,0.08287226408720016,0.4030565619468689,44.0,11264.0,734.3819689330012,720896.0,78.44,0.03999999910593033
87.7,0.8600000143051147,85.62,-0.1599999964237213,988.0,0.013914131559431553,0.1820882111787796,2.419013500213623,-0.021385984495282173,0.07551135867834091,0.35634148120880127,45.0,11520.0,750.986480693,737280.0,79.0,0.41999998688697815
86.89,1.3300000429153442,82.53,-0.6299999952316284,993.0,0.015028634108603,0.1938273161649704,2.3904948234558105,-0.019650181755423546,0.07309148460626602,0.416434109210968,46.0,11776.0,767.5094066870006,753664.0,80.91,-0.09000000357627869
82.9,1.0199999809265137,84.08,-0.3799999952316284,986.0,0.014309762977063656,0.1902262419462204,2.4010589122772217,-0.023105142638087273,0.07984330505132675,0.43306195735931396,47.0,12032.0,784.160452821001,770048.0,81.67,0.009999999776482582
87.56,1.3799999952316284,82.17,0.029999999329447746,983.0,0.015638727694749832,0.197265625,2.3730568885803223,-0.022159889340400696,0.09473570436239243,0.49518853425979614,48.0,12288.0,800.8535229370009,786432.0,78.42,-0.3199999928474426
89.77,1.3200000524520874,83.51,0.03999999910593033,997.0,0.01537824422121048,0.2003377228975296,2.3767740726470947,-0.022947167977690697,0.08083459734916687,0.4517855644226074,49.0,12544.0,817.3215870380009,802816.0,86.43,0.10999999940395355
